"Id","ActivityDate","TotalSteps","TrackerDistance","LoggedActivitiesDistance","VeryActiveDistance","ModeratelyActiveDistance","LightActiveDistance","VeryActiveMinutes","FairlyActiveMinutes","LightlyActiveMinutes","SedentaryMinutes","Calories","ActiveMinutes"
1644430081,"5/5/2016",4363,3.19000005722046,0,0.519999980926514,0.540000021457672,2.13000011444092,6,12,81,1341,2463,99
1644430081,"5/6/2016",9787,7.11999988555908,0,0.819999992847443,0.270000010728836,6.01000022888184,11,6,369,1054,3328,386
1644430081,"5/8/2016",6724,4.8899998664856,0,0,0,4.88000011444092,0,0,295,991,2987,295
1644430081,"5/9/2016",6643,4.82999992370605,0,2.39000010490417,0.349999994039536,2.08999991416931,32,6,303,1099,3008,341
1644430081,"5/10/2016",9167,6.65999984741211,0,0.879999995231628,0.810000002384186,4.96999979019165,12,19,155,1254,2799,186
1644430081,"5/11/2016",1329,0.970000028610229,0,0,0,0.949999988079071,0,0,49,713,1276,49
1844505072,"4/12/2016",6697,4.42999982833862,0,0,0,4.42999982833862,0,0,339,1101,2030,339
1844505072,"4/13/2016",4929,3.25999999046326,0,0,0,3.25999999046326,0,0,248,1192,1860,248
1844505072,"4/14/2016",7937,5.25,0,0,0,5.23000001907349,0,0,373,843,2130,373
1844505072,"4/15/2016",3844,2.53999996185303,0,0,0,2.53999996185303,0,0,176,527,1725,176
1844505072,"4/16/2016",3414,2.25999999046326,0,0,0,2.25999999046326,0,0,147,1293,1657,147
1844505072,"4/17/2016",4525,2.99000000953674,0,0.140000000596046,0.259999990463257,2.58999991416931,2,8,199,1231,1793,209
1844505072,"4/18/2016",4597,3.03999996185303,0,0,0.479999989271164,2.55999994277954,0,12,217,1211,1814,229
1844505072,"4/19/2016",197,0.129999995231628,0,0,0,0.129999995231628,0,0,10,1430,1366,10
1844505072,"4/20/2016",8,0.00999999977648258,0,0,0,0.00999999977648258,0,0,1,1439,1349,1
1844505072,"4/21/2016",8054,5.32000017166138,0,0.119999997317791,0.519999980926514,4.67999982833862,2,13,308,1117,2062,323
1844505072,"4/22/2016",5372,3.54999995231628,0,0,0,3.54999995231628,0,0,220,1220,1827,220
1844505072,"4/23/2016",3570,2.35999989509583,0,0,0,2.35999989509583,0,0,139,1301,1645,139
1844505072,"4/27/2016",4,0,0,0,0,0,0,0,1,1439,1348,1
1844505072,"4/28/2016",6907,4.57000017166138,0,0,0,4.55999994277954,0,0,302,1138,1992,302
1844505072,"4/29/2016",4920,3.25,0,0,0,3.25,0,0,247,1082,1856,247
1844505072,"4/30/2016",4014,2.67000007629395,0,0,0,2.65000009536743,0,0,184,218,1763,184
1844505072,"5/1/2016",2573,1.70000004768372,0,0,0.259999990463257,1.45000004768372,0,7,75,585,1541,82
1844505072,"5/3/2016",4059,2.6800000667572,0,0,0,2.6800000667572,0,0,184,1256,1742,184
1844505072,"5/4/2016",2080,1.37000000476837,0,0,0,1.37000000476837,0,0,87,1353,1549,87
1844505072,"5/5/2016",2237,1.48000001907349,0,0,0,1.48000001907349,0,0,120,1320,1589,120
1844505072,"5/6/2016",44,0.0299999993294477,0,0,0,0.0299999993294477,0,0,2,1438,1351,2
1927972279,"4/12/2016",678,0.469999998807907,0,0,0,0.469999998807907,0,0,55,734,2220,55
1927972279,"4/13/2016",356,0.25,0,0,0,0.25,0,0,32,986,2151,32
1927972279,"4/14/2016",2163,1.5,0,0,0.400000005960464,1.10000002384186,0,9,88,1292,2383,97
1927972279,"4/15/2016",980,0.680000007152557,0,0,0,0.680000007152557,0,0,51,941,2221,51
1927972279,"4/18/2016",244,0.170000001788139,0,0,0,0.170000001788139,0,0,17,1423,2111,17
1927972279,"4/22/2016",149,0.100000001490116,0,0,0,0.100000001490116,0,0,10,1430,2093,10
1927972279,"4/23/2016",2945,2.03999996185303,0,0,0,2.03999996185303,0,0,145,1295,2499,145
1927972279,"4/24/2016",2090,1.45000004768372,0,0.0700000002980232,0.239999994635582,1.13999998569489,1,6,75,1358,2324,82
1927972279,"4/25/2016",152,0.109999999403954,0,0,0,0.109999999403954,0,0,12,1303,2100,12
1927972279,"4/26/2016",3761,2.59999990463257,0,0,0,2.59999990463257,0,0,192,1058,2638,192
1927972279,"4/28/2016",1675,1.1599999666214,0,0,0,1.1599999666214,0,0,95,1167,2351,95
1927972279,"5/1/2016",2704,1.87000000476837,0,1.00999999046326,0.0299999993294477,0.829999983310699,14,1,70,1355,2411,85
1927972279,"5/2/2016",3790,2.61999988555908,0,1.1599999666214,0.300000011920929,1.1599999666214,16,8,94,1322,2505,118
1927972279,"5/3/2016",1326,0.920000016689301,0,0.730000019073486,0,0.180000007152557,10,0,17,1413,2195,27
1927972279,"5/4/2016",1786,1.24000000953674,0,0,0,1.24000000953674,0,0,87,1353,2338,87
1927972279,"5/6/2016",2091,1.45000004768372,0,0,0,1.45000004768372,0,0,108,1332,2383,108
1927972279,"5/7/2016",1510,1.03999996185303,0,0,0,1.03999996185303,0,0,48,1392,2229,48
2022484408,"4/23/2016",6001,4.21000003814697,0,0,0,4.21000003814697,0,0,249,1191,2069,249
2022484408,"5/7/2016",6708,4.71000003814697,0,1.61000001430511,0.0799999982118607,3.01999998092651,20,2,149,1269,1995,171
2022484408,"5/8/2016",3292,2.30999994277954,0,0,0,2.30999994277954,0,0,135,1305,1848,135
2022484408,"5/12/2016",9117,6.40999984741211,0,1.27999997138977,0.670000016689301,4.44000005722046,16,16,236,728,1853,268
2026352035,"4/12/2016",4414,2.74000000953674,0,0.189999997615814,0.349999994039536,2.20000004768372,3,8,181,706,1459,192
2026352035,"4/13/2016",4993,3.09999990463257,0,0,0,3.09999990463257,0,0,238,663,1521,238
2026352035,"4/14/2016",3335,2.0699999332428,0,0,0,2.04999995231628,0,0,197,653,1431,197
2026352035,"4/15/2016",3821,2.36999988555908,0,0,0,2.36999988555908,0,0,188,687,1444,188
2026352035,"4/16/2016",2547,1.58000004291534,0,0,0,1.58000004291534,0,0,150,728,1373,150
2026352035,"4/17/2016",838,0.519999980926514,0,0,0,0.519999980926514,0,0,60,1053,1214,60
2026352035,"4/18/2016",3325,2.05999994277954,0,0,0,2.05999994277954,0,0,182,1062,1419,182
2026352035,"4/19/2016",2424,1.5,0,0,0,1.5,0,0,141,785,1356,141
2026352035,"4/20/2016",7222,4.48000001907349,0,0,0,4.48000001907349,0,0,327,623,1667,327
2026352035,"4/21/2016",2467,1.52999997138977,0,0,0,1.52999997138977,0,0,153,749,1370,153
2026352035,"4/22/2016",2915,1.80999994277954,0,0,0,1.80999994277954,0,0,162,712,1399,162
2026352035,"4/24/2016",3490,2.16000008583069,0,0,0,2.16000008583069,0,0,164,704,1401,164
2026352035,"4/25/2016",6017,3.73000001907349,0,0,0,3.73000001907349,0,0,260,821,1576,260
2026352035,"4/26/2016",5933,3.6800000667572,0,0,0,3.6800000667572,0,0,288,1018,1595,288
2026352035,"4/27/2016",6088,3.76999998092651,0,0,0,3.76999998092651,0,0,286,586,1593,286
2026352035,"4/28/2016",6375,3.95000004768372,0,0,0,3.95000004768372,0,0,331,626,1649,331
2026352035,"4/29/2016",7604,4.71000003814697,0,0,0,4.71000003814697,0,0,352,492,1692,352
2026352035,"4/30/2016",4729,2.9300000667572,0,0,0,2.9300000667572,0,0,233,594,1506,233
2026352035,"5/1/2016",3609,2.27999997138977,0,0,0,2.27999997138977,0,0,191,716,1447,191
2026352035,"5/2/2016",7018,4.34999990463257,0,0,0,4.34999990463257,0,0,355,716,1690,355
2026352035,"5/3/2016",5992,3.72000002861023,0,0,0,3.72000002861023,0,0,304,981,1604,304
2026352035,"5/4/2016",6564,4.07000017166138,0,0,0,4.07000017166138,0,0,345,530,1658,345
2026352035,"5/6/2016",8198,5.07999992370605,0,0,0,5.07999992370605,0,0,383,511,1736,383
2026352035,"5/7/2016",4193,2.59999990463257,0,0,0,2.59999990463257,0,0,229,665,1491,229
2026352035,"5/8/2016",5528,3.45000004768372,0,0,0,3.45000004768372,0,0,258,610,1555,258
2026352035,"5/10/2016",254,0.159999996423721,0,0,0,0.159999996423721,0,0,17,1002,1141,17
2026352035,"5/11/2016",8580,5.32000017166138,0,0,0,5.32000017166138,0,0,330,569,1698,330
2026352035,"5/12/2016",8891,5.51000022888184,0,0,0,5.51000022888184,0,0,343,330,1364,343
2320127002,"4/13/2016",7275,4.90000009536743,0,0,0,4.90000009536743,0,0,335,1105,2003,335
2320127002,"4/14/2016",3973,2.6800000667572,0,0,0,2.6800000667572,0,0,191,1249,1696,191
2320127002,"4/15/2016",5205,3.50999999046326,0,0,0,3.50999999046326,0,0,245,1195,1801,245
2320127002,"4/16/2016",5057,3.41000008583069,0,0,0,3.40000009536743,0,0,195,1245,1724,195
2320127002,"4/17/2016",6198,4.17999982833862,0,0,0,4.17999982833862,0,0,249,1191,1852,249
2320127002,"4/18/2016",6559,4.42000007629395,0,0,0.259999990463257,4.1399998664856,0,7,260,1173,1905,267
2320127002,"4/19/2016",5997,4.03999996185303,0,0,0.379999995231628,3.66000008583069,0,11,228,1201,1811,239
2320127002,"4/20/2016",7192,4.84999990463257,0,0,0.490000009536743,4.34000015258789,0,11,283,1146,1922,294
2320127002,"4/21/2016",3404,2.28999996185303,0,0.0599999986588955,0.419999986886978,1.80999994277954,1,10,127,1302,1610,138
2320127002,"4/22/2016",5583,3.75999999046326,0,0,0,3.75999999046326,0,0,266,1174,1851,266
2320127002,"4/23/2016",5079,3.42000007629395,0,0,0,3.42000007629395,0,0,242,1129,1804,242
2320127002,"4/24/2016",4165,2.80999994277954,0,0,0,2.79999995231628,0,0,204,1236,1725,204
2320127002,"4/25/2016",3588,2.42000007629395,0,0.230000004172325,0.200000002980232,1.99000000953674,3,5,152,1280,1654,160
2320127002,"4/26/2016",3409,2.29999995231628,0,0,0,2.29999995231628,0,0,147,1293,1632,147
2320127002,"4/27/2016",1715,1.1599999666214,0,0,0,1.1599999666214,0,0,82,1358,1481,82
2320127002,"4/28/2016",1532,1.02999997138977,0,0,0,1.02999997138977,0,0,76,1364,1473,76
2320127002,"4/29/2016",924,0.620000004768372,0,0,0,0.620000004768372,0,0,45,1395,1410,45
2320127002,"4/30/2016",4571,3.07999992370605,0,0,0,3.0699999332428,0,0,234,1206,1779,234
2320127002,"5/1/2016",772,0.519999980926514,0,0,0,0.519999980926514,0,0,40,1400,1403,40
2320127002,"5/2/2016",3634,2.45000004768372,0,0.360000014305115,0.209999993443489,1.87999999523163,5,6,123,1306,1613,134
2320127002,"5/3/2016",7443,5.01999998092651,0,1.49000000953674,0.370000004768372,3.16000008583069,20,10,206,1204,1878,236
2320127002,"5/4/2016",1201,0.810000002384186,0,0,0,0.810000002384186,0,0,52,1388,1426,52
2320127002,"5/5/2016",5202,3.50999999046326,0,0,0.389999985694885,3.10999989509583,0,11,223,1206,1780,234
2320127002,"5/6/2016",4878,3.28999996185303,0,0,0,3.28999996185303,0,0,204,1236,1742,204
2320127002,"5/7/2016",7379,4.96999979019165,0,0,0,4.96999979019165,0,0,319,1121,1972,319
2320127002,"5/8/2016",5161,3.48000001907349,0,0,0,3.47000002861023,0,0,247,1193,1821,247
2320127002,"5/9/2016",3090,2.07999992370605,0,0,0,2.07999992370605,0,0,145,1295,1630,145
2320127002,"5/10/2016",6227,4.19999980926514,0,0,0,4.19999980926514,0,0,290,1150,1899,290
2320127002,"5/11/2016",6424,4.32999992370605,0,0,0,4.32999992370605,0,0,300,1140,1903,300
2320127002,"5/12/2016",2661,1.78999996185303,0,0,0,1.78999996185303,0,0,128,830,1125,128
2347167796,"4/17/2016",5472,3.61999988555908,0,0.0799999982118607,0.280000001192093,3.25999999046326,1,7,249,508,1882,257
2347167796,"4/18/2016",8247,5.44999980926514,0,0.790000021457672,0.860000014305115,3.78999996185303,11,16,206,678,1944,233
2347167796,"4/19/2016",6711,4.44000005722046,0,0,0,4.44000005722046,0,7,382,648,2346,389
2347167796,"4/22/2016",7804,5.15999984741211,0,0.560000002384186,1.67999994754791,2.92000007629395,9,27,206,781,1946,242
2347167796,"4/24/2016",9471,6.26000022888184,0,0,0,6.26000022888184,0,0,360,584,2187,360
2347167796,"4/25/2016",9482,6.38000011444092,0,1.26999998092651,0.519999980926514,4.59999990463257,15,11,277,653,2095,303
2347167796,"4/26/2016",5980,3.95000004768372,0,0,0,3.95000004768372,0,0,227,732,1861,227
2347167796,"4/28/2016",5439,3.59999990463257,0,0,0,3.59999990463257,0,0,229,764,1854,229
2873212765,"4/12/2016",8796,5.90999984741211,0,0.109999999403954,0.930000007152557,4.88000011444092,2,21,356,1061,1982,379
2873212765,"4/13/2016",7618,5.11999988555908,0,0,0.219999998807907,4.88000011444092,0,8,404,1028,2004,412
2873212765,"4/14/2016",7910,5.32000017166138,0,0,0,5.32000017166138,0,0,331,1109,1893,331
2873212765,"4/15/2016",8482,5.69999980926514,0,0,0,5.69000005722046,0,0,448,992,2063,448
2873212765,"4/16/2016",9685,6.65000009536743,0,3.10999989509583,0.0199999995529652,3.50999999046326,47,1,305,1087,2148,353
2873212765,"4/17/2016",2524,1.70000004768372,0,0,0.349999994039536,1.3400000333786,0,8,160,1272,1529,168
2873212765,"4/18/2016",7762,5.23999977111816,0,0.0700000002980232,0.280000001192093,4.8899998664856,1,6,311,1122,1890,318
2873212765,"4/19/2016",7948,5.36999988555908,0,0,0,5.3600001335144,0,0,389,1051,1956,389
2873212765,"4/20/2016",9202,6.30000019073486,0,1.50999999046326,0.119999997317791,4.65999984741211,22,5,378,1035,2094,405
2873212765,"4/21/2016",8859,5.98000001907349,0,0.129999995231628,0.370000004768372,5.46999979019165,2,10,371,1057,1970,383
2873212765,"4/22/2016",7286,4.90000009536743,0,0.46000000834465,0,4.42000007629395,46,0,366,1028,2241,412
2873212765,"4/23/2016",9317,6.34999990463257,0,2.08999991416931,0.230000004172325,4.01999998092651,28,5,330,1077,2021,363
2873212765,"4/24/2016",6873,4.67999982833862,0,3,0.0599999986588955,1.62000000476837,46,1,190,1203,1898,237
2873212765,"4/25/2016",7373,4.94999980926514,0,0,0,4.94999980926514,0,0,359,1081,1907,359
2873212765,"4/26/2016",8242,5.53999996185303,0,0.119999997317791,0.180000007152557,5.23999977111816,2,5,309,1124,1882,316
2873212765,"4/27/2016",3516,2.35999989509583,0,0,0,2.35999989509583,46,0,197,1197,1966,243
2873212765,"4/28/2016",7913,5.40999984741211,0,2.16000008583069,0.340000003576279,2.91000008583069,28,7,213,1192,1835,248
2873212765,"4/29/2016",7365,4.94999980926514,0,1.36000001430511,1.4099999666214,2.1800000667572,20,23,206,1191,1780,249
2873212765,"4/30/2016",8452,5.67999982833862,0,0.330000013113022,1.08000004291534,4.26000022888184,5,20,248,1167,1830,273
2873212765,"5/1/2016",7399,4.96999979019165,0,0.490000009536743,1.03999996185303,3.44000005722046,7,18,196,1219,1739,221
2873212765,"5/2/2016",7525,5.05999994277954,0,0,0.209999993443489,4.82999992370605,0,7,334,1099,1878,341
2873212765,"5/3/2016",7412,4.98000001907349,0,0.0599999986588955,0.25,4.65999984741211,1,6,363,1070,1906,370
2873212765,"5/4/2016",8278,5.55999994277954,0,0,0,5.55999994277954,0,0,420,1020,2015,420
2873212765,"5/5/2016",8314,5.6100001335144,0,0.779999971389771,0.800000011920929,4.03000020980835,13,23,311,1093,1971,347
2873212765,"5/6/2016",7063,4.75,0,0,0.119999997317791,4.6100001335144,0,5,370,1065,1910,375
2873212765,"5/7/2016",4940,3.38000011444092,0,2.27999997138977,0.550000011920929,0.550000011920929,75,11,52,1302,1897,138
2873212765,"5/8/2016",8168,5.53999996185303,0,2.90000009536743,0,2.64000010490417,46,0,326,1068,2096,372
2873212765,"5/9/2016",7726,5.19000005722046,0,0,0,5.19000005722046,0,0,345,1095,1906,345
2873212765,"5/10/2016",8275,5.55999994277954,0,0,0,5.55000019073486,0,0,373,1067,1962,373
2873212765,"5/11/2016",6440,4.32999992370605,0,0,0,4.32000017166138,0,0,319,1121,1826,319
2873212765,"5/12/2016",7566,5.1100001335144,0,0,0,5.1100001335144,0,0,268,720,1431,268
3372868164,"4/12/2016",4747,3.24000000953674,0,0,0,3.23000001907349,0,0,280,1160,1788,280
3372868164,"4/13/2016",9715,6.63000011444092,0,0.990000009536743,0.340000003576279,5.26999998092651,16,8,371,1045,2093,395
3372868164,"4/14/2016",8844,6.03000020980835,0,0.340000003576279,1.02999997138977,4.65000009536743,6,25,370,1039,2065,401
3372868164,"4/15/2016",7451,5.07999992370605,0,0,0,5.05999994277954,0,0,335,1105,1908,335
3372868164,"4/16/2016",6905,4.73000001907349,0,0,0,4.69999980926514,0,0,356,1084,1908,356
3372868164,"4/17/2016",8199,5.88000011444092,0,1.4099999666214,0.100000001490116,4.3600001335144,11,2,322,1105,1964,335
3372868164,"4/18/2016",6798,4.6399998664856,0,1.08000004291534,0.200000002980232,3.34999990463257,20,7,343,1070,2014,370
3372868164,"4/19/2016",7711,5.26000022888184,0,0,0,5.23999977111816,0,0,376,1064,1985,376
3372868164,"4/20/2016",4880,3.32999992370605,0,0.839999973773956,0.0900000035762787,2.38000011444092,15,3,274,1148,1867,292
3372868164,"4/21/2016",8857,6.07000017166138,0,1.14999997615814,0.259999990463257,4.6399998664856,18,9,376,1037,2124,403
3372868164,"4/22/2016",3843,2.61999988555908,0,0,0,2.60999989509583,0,0,206,1234,1669,206
3372868164,"4/23/2016",7396,5.07000017166138,0,1.39999997615814,0.0799999982118607,3.57999992370605,20,2,303,1115,1995,325
3372868164,"4/24/2016",6731,4.59000015258789,0,0.889999985694885,0.189999997615814,3.49000000953674,14,7,292,1127,1921,313
3372868164,"4/25/2016",5995,4.09000015258789,0,0,0,4.09000015258789,0,0,416,1024,2010,416
3372868164,"4/26/2016",8283,5.78999996185303,0,1.85000002384186,0.0500000007450581,3.86999988555908,22,2,333,1083,2057,357
3372868164,"4/27/2016",7904,5.42000007629395,0,1.58000004291534,0.629999995231628,3.19000005722046,24,13,346,1057,2095,383
3372868164,"4/28/2016",5512,3.75999999046326,0,0,0,3.75999999046326,0,0,385,1055,1972,385
3372868164,"4/29/2016",9135,6.23000001907349,0,0,0,6.21999979019165,0,0,402,1038,2044,402
3372868164,"4/30/2016",5250,3.57999992370605,0,1.05999994277954,0.0900000035762787,2.42000007629395,17,4,300,1119,1946,321
3372868164,"5/1/2016",3077,2.09999990463257,0,0,0,2.08999991416931,0,0,172,842,1237,172
3977333714,"4/12/2016",8856,5.98000001907349,0,3.05999994277954,0.910000026226044,2.00999999046326,44,19,131,777,1450,194
3977333714,"4/14/2016",7641,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,5,23,214,801,1433,242
3977333714,"4/15/2016",9010,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,15,42,183,644,1468,240
3977333714,"4/21/2016",6093,4.07999992370605,0,0,0,4.05999994277954,0,0,242,712,1397,242
3977333714,"4/22/2016",8911,5.96000003814697,0,2.32999992370605,0.579999983310699,3.05999994277954,33,12,188,731,1481,233
3977333714,"4/27/2016",7193,5.03999996185303,0,0,0.419999986886978,4.61999988555908,0,10,176,714,1377,186
3977333714,"4/28/2016",7114,4.88000011444092,0,1.37000000476837,0.28999999165535,3.22000002861023,15,8,190,804,1407,213
4020332650,"4/12/2016",8539,6.11999988555908,0,0.150000005960464,0.239999994635582,5.67999982833862,4,15,331,712,3654,350
4020332650,"4/14/2016",108,0.0799999982118607,0,0,0,0.0299999993294477,0,0,3,1437,2011,3
4020332650,"4/15/2016",1882,1.35000002384186,0,0.209999993443489,0.360000014305115,0.769999980926514,36,18,87,1299,2951,141
4020332650,"4/16/2016",1982,1.41999995708466,0,0.449999988079071,0.370000004768372,0.589999973773956,65,21,55,1222,3051,141
4020332650,"4/17/2016",16,0.00999999977648258,0,0,0,0.00999999977648258,0,0,2,1438,1990,2
4020332650,"4/18/2016",62,0.0399999991059303,0,0,0,0.0399999991059303,0,0,2,1438,1995,2
4020332650,"5/2/2016",475,0.340000003576279,0,0,0.0399999991059303,0.28999999165535,0,11,31,1350,2207,42
4020332650,"5/3/2016",4496,3.22000002861023,0,0,0,3.15000009536743,0,0,174,950,2828,174
4020332650,"5/6/2016",4369,3.13000011444092,0,0,0,3.09999990463257,0,0,177,855,2704,177
4020332650,"5/7/2016",6132,4.40000009536743,0,0,0,3.57999992370605,0,0,184,1256,2975,184
4020332650,"5/8/2016",5862,4.19999980926514,0,0,0,4.15000009536743,0,0,263,775,3089,263
4020332650,"5/9/2016",4556,3.26999998092651,0,0.200000002980232,0.119999997317791,2.94000005722046,3,5,173,1225,2785,181
4020332650,"5/10/2016",5546,3.98000001907349,0,0,0,3.86999988555908,0,0,206,774,2926,206
4020332650,"5/11/2016",3689,2.65000009536743,0,0.109999999403954,0.170000001788139,2.32999992370605,2,8,134,1296,2645,144
4020332650,"5/12/2016",590,0.419999986886978,0,0,0,0.409999996423721,0,0,21,721,1120,21
4057192912,"4/12/2016",5394,4.03000020980835,0,0,0,3.94000005722046,0,0,164,1276,2286,164
4057192912,"4/13/2016",5974,4.46999979019165,0,0,0,4.36999988555908,0,0,160,1280,2306,160
4057192912,"4/15/2016",3984,2.95000004768372,0,0.209999993443489,0.259999990463257,2.44000005722046,3,6,88,873,1527,97
4319703577,"4/12/2016",7753,5.19999980926514,0,0,0,0,0,0,0,1440,2115,0
4319703577,"4/13/2016",8204,5.5,0,0.529999971389771,0.589999973773956,1.30999994277954,8,15,96,1234,2135,119
4319703577,"4/15/2016",5664,3.79999995231628,0,0,0,3.79999995231628,0,0,228,752,1985,228
4319703577,"4/16/2016",4744,3.1800000667572,0,0,0,3.1800000667572,0,0,194,724,1884,194
4319703577,"4/17/2016",29,0.0199999995529652,0,0,0,0.0199999995529652,0,0,3,1363,1464,3
4319703577,"4/18/2016",2276,1.54999995231628,0,0.0700000002980232,0.330000013113022,1.12000000476837,1,9,58,824,1632,68
4319703577,"4/19/2016",8925,5.98999977111816,0,0,0,5.98999977111816,0,0,311,604,2200,311
4319703577,"4/20/2016",8954,6.01000022888184,0,0,0.680000007152557,5.30999994277954,0,18,306,671,2220,324
